Id;ProductName;CategoryId;CategoryName;AveragePrice
533;Likiery i kremy 89;1;Alkohol;17.99
534;Ciastka czekoladowe 144;15;Słodycze;7.18
535;Książki dla dzieci, kolorowanki 147;5;Niespożywcze;6.99
536;Książki dla dzieci, kolorowanki 16;5;Niespożywcze;7.49
538;Piwo jasne ekonomiczne butelka 35;13;Piwo;2.69
539;Przyprawy sypkie mono 464;2;Artykuły spożywcze;1.24
540;Wyroby mięsne luz 82;17;Spożywka świeża;8.57
541;Ryby wędzone 72;17;Spożywka świeża;5.30
542;Wódki czyste ekonomiczne do 0,75 L 3;1;Alkohol;25.02
543;Herbata mrożona do 1 L 90;11;Napoje;2.46
544;Mięso wołowe luz 48;17;Spożywka świeża;9.19
545;Akcesoria kosmetyczne 112;5;Niespożywcze;4.99
547;Pasty do smarowania 106;17;Spożywka świeża;2.51
548;Soki przecierowe do 0,5 L 61;11;Napoje;2.98
549;Antipasti 13;3;Szybkie przekąski;4.16
550;Piwo bezalkoholowe butelka 23;13;Piwo;3.00
551;Napoje gazowane flavoured 0,6-1,4 L 83;11;Napoje;2.99
552;Kiełbasy świeże luz 905;17;Spożywka świeża;13.99
553;Plastry 196;17;Spożywka świeża;4.99
554;Płatki 74;2;Artykuły spożywcze;3.86
556;Śledź, przetwory 151;17;Spożywka świeża;5.49
557;Nabiał REG 94;17;Spożywka świeża;3.25
558;Majonezy 45;2;Artykuły spożywcze;4.01
559;Ciastka impulsowe 20;15;Słodycze;1.58
560;Szprot 51;2;Artykuły spożywcze;3.59
561;Wódki gatunkowe mainstream do 0,2 L 72;1;Alkohol;10.44
562;Wino czerwone wytrawne 118;20;Wino;37.07
563;Pozostałe wędliny paczkowane 3;17;Spożywka świeża;5.51
564;Rogale impulsowe 11;15;Słodycze;1.39
566;Przetwory owocowe do ciast i deserów 6;2;Artykuły spożywcze;4.90
567;Whisky do 0,75 L 116;1;Alkohol;49.99
568;Przyprawy sypkie mono 76;2;Artykuły spożywcze;2.35
569;Napoje energetyczne do 0,4 L 74;11;Napoje;2.41
570;Kanapki jednodniowe 82;3;Szybkie przekąski;3.49
571;Wypieki regionalne REG 26;6;Żabka Cafe;2.41
572;Piwo smakowe puszka 37;13;Piwo;2.63
573;Miody 17;2;Artykuły spożywcze;10.02
574;Piwo specjalne butelka 160;13;Piwo;2.56
575;Piwo jasne premium butelka 87;13;Piwo;2.46
576;Dodatki do kawy 12;2;Artykuły spożywcze;2.49
578;Wino czerwone półsłodkie 98;20;Wino;18.23
579;Makarony 126;2;Artykuły spożywcze;2.39
580;Napoje gazowane typu cola powyżej 1,4 L 59;11;Napoje;4.87
581;Kosmetyki dla dzieci 62;5;Niespożywcze;6.55
582;Letnie kosmetyki 82;5;Niespożywcze;13.83
583;Whisky do 0,5 L 28;1;Alkohol;44.85
584;Zupy chińskie 24;2;Artykuły spożywcze;1.87
585;Przetwory z warzyw 28;2;Artykuły spożywcze;4.74
586;Ciastka nieczekoladowe 291;15;Słodycze;3.94
587;Napoje niegazowane do 0,5 L 320;11;Napoje;3.94
588;Bakalie 133;2;Artykuły spożywcze;2.60
589;Art. Spożywcze REG 19;2;Artykuły spożywcze;9.99
592;Pasztety 23;2;Artykuły spożywcze;2.33
593;Likiery i kremy 33;1;Alkohol;25.49
594;Przekąski mięsne 16;17;Spożywka świeża;4.30
595;Napoje niegazowane powyżej 0,5 L 238;11;Napoje;2.98
596;Ryby wędzone 61;17;Spożywka świeża;9.99
597;Wódki gatunkowe mainstream do 0,1 L 66;1;Alkohol;6.25
599;Kasze 237;2;Artykuły spożywcze;3.85
600;Ciasta świeże CL 12;6;Żabka Cafe;15.00
602;Fixy 197;2;Artykuły spożywcze;4.34
603;Wermut 62;20;Wino;26.99
605;Napoje gazowane flavoured do 0,6 L 104;11;Napoje;5.49
606;Fixy 9;2;Artykuły spożywcze;3.62
607;Szczoteczki do zębów 79;5;Niespożywcze;8.80
608;Przetwory z warzyw 35;2;Artykuły spożywcze;3.13
609;Pierogi 131;10;Dania gotowe;6.42
610;Zupy chińskie 62;2;Artykuły spożywcze;2.11
611;Smoothies 22;3;Szybkie przekąski;2.29
613;Bułka zwykła 603;12;Pieczywo;4.13
614;Wino białe półwytrawne 71;20;Wino;15.09
615;Chusteczki dla dzieci 40;5;Niespożywcze;6.16
616;Żelki, żujki, pianki 18;15;Słodycze;4.14
617;Gumy rozpuszczalne, balonowe 86;15;Słodycze;0.97
618;Wino czerwone wytrawne 269;20;Wino;29.17
619;Kisiele 121;2;Artykuły spożywcze;1.77
620;Paluszki, precelki 28;16;Słone przekąski;1.40
621;Chipsy małe do 50g 40;16;Słone przekąski;1.93
622;Woda niegazowana powyżej 1 L 31;11;Napoje;1.37
623;Niespożywcze REG 13;5;Niespożywcze;4.91
624;Pozostałe desery mleczne 183;17;Spożywka świeża;1.94
625;Artykuły do żywności 159;5;Niespożywcze;4.79
626;Musli 7;2;Artykuły spożywcze;0.96
627;Żelki, żujki, pianki 153;15;Słodycze;2.99
628;Niespożywcze REG 21;5;Niespożywcze;8.63
629;Napoje niegazowane powyżej 0,5 L 242;11;Napoje;3.40
630;Lody do 500ml 142;21;Lody;5.38
631;Zupy chińskie 31;2;Artykuły spożywcze;1.84
632;Kawa mielona do 100 g 14;2;Artykuły spożywcze;3.38
633;Wódki gatunkowe mainstream do 0,5 L 111;1;Alkohol;19.86
634;Pozostałe niespożywcze 7662;5;Niespożywcze;8.54
635;Kawa z kawomatu 114;6;Żabka Cafe;3.39
636;Olej 176;2;Artykuły spożywcze;6.99
637;Napoje niegazowane do 0,5 L 324;11;Napoje;2.99
638;Znicze, wkłady 213;5;Niespożywcze;0.99
639;Napoje niegazowane powyżej 0,5 L 39;11;Napoje;2.90
640;Wódki czyste mainstream do 0,5 L 66;1;Alkohol;21.29
641;Bakalie 36;2;Artykuły spożywcze;8.89
642;Wino musujące alkoholowe 27;20;Wino;13.97
643;Przyprawy sypkie mono 62;2;Artykuły spożywcze;1.74
644;Wino białe półwytrawne 79;20;Wino;14.10
647;Odświeżacze powietrza 7;5;Niespożywcze;8.24
648;Napoje niegazowane do 0,5 L 300;11;Napoje;2.49
649;Kapsułki do prania 13;5;Niespożywcze;22.12
650;Desery 12;3;Szybkie przekąski;3.98
651;Woda niegazowana do 1 L 18;11;Napoje;1.19
652;Piwo specjalne butelka 149;13;Piwo;3.46
653;Napoje mleczne 61;17;Spożywka świeża;2.87
654;Sałatki rybne chłodzone 100;17;Spożywka świeża;2.19
655;Piwo jasne mainstream puszka 54;13;Piwo;2.70
656;Żele pod prysznic, peelingi do ciała 147;5;Niespożywcze;6.74
657;Piwo jasne premium butelka 89;13;Piwo;2.55
658;Wódki czyste mainstream do 0,75 L 36;1;Alkohol;30.09
659;Konserwy mięsne 980;2;Artykuły spożywcze;5.49
660;Kawa z kawomatu 91;6;Żabka Cafe;4.02
661;Cukierki twarde 56;15;Słodycze;1.81
662;Soki świeże 50;3;Szybkie przekąski;5.85
663;Sałatki rybne 1;2;Artykuły spożywcze;3.89
664;Pozostałe pieczywo świeże 322;12;Pieczywo;4.01
665;Pasty do zębów 189;5;Niespożywcze;7.99
666;Wino czerwone wytrawne 282;20;Wino;24.58
667;Whisky do 0,75 L 136;1;Alkohol;89.99
668;Płatki 80;2;Artykuły spożywcze;1.87
669;Dodatki do ciast i deserów 931;2;Artykuły spożywcze;1.98
670;Cappuccino 29;2;Artykuły spożywcze;20.71
671;Desery dla dzieci 35;5;Niespożywcze;3.69
672;Płatki i otręby owsiane 20;2;Artykuły spożywcze;2.96
674;Soki i nektary do 0,5 L 222;11;Napoje;1.96
675;Mąki, skrobia ziemniaczana 176;2;Artykuły spożywcze;4.94
676;Sałatki warzywne 72;3;Szybkie przekąski;5.39
677;Jaja 7;17;Spożywka świeża;3.99
678;Warzywa na patelnię 1;4;Mrożonki;5.21
679;Chleb tostowy 82;12;Pieczywo;2.98
680;Sałatki rybne 6;2;Artykuły spożywcze;4.45
681;Piwo jasne premium butelka 68;13;Piwo;5.49
682;Warzywa, owoce, rośliny REG 12;18;Warzywa & Owoce & Rośliny;3.96
684;Pozostałe sery 66;17;Spożywka świeża;5.96
687;Makarony 130;2;Artykuły spożywcze;3.77
688;Kremy, masła czekoladowe 48;2;Artykuły spożywcze;6.69
689;Przyprawy sypkie mix 101;2;Artykuły spożywcze;1.65
690;Wafle ryżowe 1;2;Artykuły spożywcze;3.13
691;Akcesoria party 12;5;Niespożywcze;5.97
692;Nabiał REG 118;17;Spożywka świeża;5.49
693;Napoje gazowane flavoured powyżej 1,4 L 51;11;Napoje;3.86
694;Sól 2;2;Artykuły spożywcze;1.75
695;Mleko UHT 25;17;Spożywka świeża;2.95
696;Wódki czyste mainstream do 0,2 L 18;1;Alkohol;11.54
697;Bakalie 345;2;Artykuły spożywcze;4.17
699;Warzywa, owoce, rośliny REG 267;18;Warzywa & Owoce & Rośliny;5.22
700;Maszynki do golenia 20;5;Niespożywcze;2.95
701;Mleko UHT 68;17;Spożywka świeża;1.07
702;Dodatki do ciast i deserów 649;2;Artykuły spożywcze;0.99
703;Boczek luz 42;17;Spożywka świeża;7.61
704;Dania dla dzieci 26;5;Niespożywcze;5.99
705;Napoje REG 5;11;Napoje;3.41
706;Dania gotowe REG 7;10;Dania gotowe;8.67
707;Desery dla dzieci 34;5;Niespożywcze;3.47
708;Soki świeże 56;3;Szybkie przekąski;3.23
710;Pozostałe przetwory mleczne 19;17;Spożywka świeża;3.69
711;Woda niegazowana smakowa do 1 L 51;11;Napoje;1.55
712;Chipsy duże powyżej 101g 196;16;Słone przekąski;5.49
714;Wino czerwone wytrawne 291;20;Wino;28.56
715;Wino czerwone półwytrawne 35;20;Wino;9.99
716;Makarony 659;2;Artykuły spożywcze;2.25
717;Wypieki regionalne REG 41;6;Żabka Cafe;2.79
718;Ciastka nieczekoladowe 303;15;Słodycze;5.42
719;Czekolady małe 203;15;Słodycze;2.98
720;Woda niegazowana powyżej 1 L 10;11;Napoje;2.02
722;Pizza mrożona 156;4;Mrożonki;8.85
723;Sałatki rybne chłodzone 57;17;Spożywka świeża;3.18
724;Mięso, wędliny, garmażerka REG 5;17;Spożywka świeża;4.81
725;Mrożone warzywa 11;4;Mrożonki;11.00
726;Lody wodne 38;21;Lody;1.97
727;Nabiał REG 18;17;Spożywka świeża;5.13
728;Warzywa, owoce, rośliny REG 309;18;Warzywa & Owoce & Rośliny;4.11
729;Wódki gatunkowe mainstream do 0,1 L 51;1;Alkohol;6.66
730;Pozostałe dania mrożone mięsne 22;4;Mrożonki;14.06
731;Artykuły do żywności 197;5;Niespożywcze;2.75
732;Wódki gatunkowe ekonomiczne do 0,1 L 4;1;Alkohol;4.65
733;Zupy chińskie 63;2;Artykuły spożywcze;2.39
734;Parówki 34;17;Spożywka świeża;3.76
735;Mrożone zupy 13;4;Mrożonki;4.90
736;Chleb gatunkowy długoterminowy 5;12;Pieczywo;3.91
737;Znicze, wkłady 239;5;Niespożywcze;4.92
738;Desery 2;3;Szybkie przekąski;2.83
739;Kasze 10;2;Artykuły spożywcze;4.69
740;Piwo mocne puszka 8;13;Piwo;3.36
741;Przekąski orzechowe 64;16;Słone przekąski;5.09
742;Ziemniaki 42;18;Warzywa & Owoce & Rośliny;5.27
743;Wafle familijne 137;15;Słodycze;5.63
744;Przetwory z warzyw 8;2;Artykuły spożywcze;5.27
745;Kawa z kawomatu 70;6;Żabka Cafe;3.49
746;Warzywa, owoce, rośliny REG 293;18;Warzywa & Owoce & Rośliny;9.00
747;Jogurty pitne 245;17;Spożywka świeża;1.92
748;Wino musujące alkoholowe 73;20;Wino;25.28
749;Sałatki makaronowo-ryżowe 10;3;Szybkie przekąski;7.67
750;Woda niegazowana smakowa do 1 L 53;11;Napoje;2.24
751;Czekolady małe 45;15;Słodycze;5.13
752;Wafle ryżowe 84;2;Artykuły spożywcze;2.20
754;Wódki gatunkowe mainstream do 0,2 L 73;1;Alkohol;9.67
756;Szynka, polędwica, schab luz 192;17;Spożywka świeża;5.98
758;Pozostałe przekąski orientalne 4;3;Szybkie przekąski;7.97
759;Zupy w proszku do gotowania 65;2;Artykuły spożywcze;3.51
760;Napoje gazowane typu cola 0,6-1,4 L 6;11;Napoje;4.29
761;Żelki, żujki, pianki 2;15;Słodycze;8.24
763;Pozostałe napoje z kawomatu 24;6;Żabka Cafe;4.99
766;Batony impulsowe 53;15;Słodycze;1.97
767;Wędliny blokowe luz 102;17;Spożywka świeża;17.00
768;Warzywa, owoce, rośliny REG 157;18;Warzywa & Owoce & Rośliny;20.47
769;Lody od 501 do 1000ml 57;21;Lody;13.09
770;Pozostałe produkty mączne 30;10;Dania gotowe;7.90
771;Napoje gazowane typu cola do 0,6 L 69;11;Napoje;6.06
772;Płatki 7;2;Artykuły spożywcze;4.79
773;Pozostałe wędliny luz 180;17;Spożywka świeża;5.77
774;Karma dla kota mokra saszetki 17;5;Niespożywcze;2.36
775;Batony impulsowe 482;15;Słodycze;5.06
776;Proszki do prania małe do 0,4 kg 5;5;Niespożywcze;5.57
778;Czekolady małe 220;15;Słodycze;3.34
779;Wino białe wytrawne 121;20;Wino;23.23
780;Batony impulsowe 519;15;Słodycze;5.16
781;Grill 59;5;Niespożywcze;3.49
782;Ciastka czekoladowe 51;15;Słodycze;7.99
783;Produkty długoterminowe pakowane 21;6;Żabka Cafe;1.50
784;Szampony 32;5;Niespożywcze;5.14
785;Warzywa inne 4;18;Warzywa & Owoce & Rośliny;1.83
786;Mięso wieprzowe luz 79;17;Spożywka świeża;4.33
787;Dania gotowe warzywno-mięsne 60;2;Artykuły spożywcze;7.80
788;Sushi, Onigiri 15;3;Szybkie przekąski;4.84
789;Kartki okolicznościowe 15;5;Niespożywcze;0.86
790;Ryby wędzone 64;17;Spożywka świeża;4.99
791;Dania gotowe instant 87;2;Artykuły spożywcze;4.94
792;Kiełbasy suche i świeże 112;17;Spożywka świeża;8.50
793;Kawa z kawomatu 120;6;Żabka Cafe;4.95
794;Lody kanapki 6;21;Lody;2.76
796;Ciastka nieczekoladowe 6;15;Słodycze;4.86
798;Jogurty smakowe małe do 200 g 303;17;Spożywka świeża;1.89
799;Książki dla dzieci, kolorowanki 175;5;Niespożywcze;13.80
800;Kiełbasy świeże luz 72;17;Spożywka świeża;15.50
801;Kabanosy luz 39;17;Spożywka świeża;50.00
802;Surówki świeże 23;3;Szybkie przekąski;3.38
803;Jogurty pitne 254;17;Spożywka świeża;2.97
804;Piwo smakowe butelka 61;13;Piwo;3.49
805;Wino czerwone półwytrawne 12;20;Wino;24.19
806;Dania gotowe instant 107;2;Artykuły spożywcze;6.24
807;Pozostałe dania mrożone mięsne 48;4;Mrożonki;11.99
808;Ciastka czekoladowe 137;15;Słodycze;6.71
809;Wino musujące alkoholowe 76;20;Wino;13.56
810;Paprykarz 74;2;Artykuły spożywcze;1.99
811;Kiełbasy świeże luz 70;17;Spożywka świeża;15.98
812;Piwo smakowe puszka 44;13;Piwo;2.70
814;Śledź 67;2;Artykuły spożywcze;3.68
815;Szynka, polędwica, schab luz 208;17;Spożywka świeża;11.66
816;Wódki gatunkowe mainstream do 0,2 L 21;1;Alkohol;11.12
817;Sosy zimne, dressingi 29;2;Artykuły spożywcze;5.49
819;Piwo specjalne butelka 153;13;Piwo;5.89
820;Parówki 37;17;Spożywka świeża;3.90
821;Pozostałe pieczywo chrupkie 5;2;Artykuły spożywcze;2.01
822;Draże impulsowe 268;15;Słodycze;3.77
823;Olej 173;2;Artykuły spożywcze;4.98
824;Jogurty pitne 205;17;Spożywka świeża;1.77
825;Przyprawy sypkie mix 104;2;Artykuły spożywcze;1.44
826;Chleb tostowy 80;12;Pieczywo;5.99
827;Pasty do smarowania 112;17;Spożywka świeża;4.08
829;Soki dlugoterminowe 4;3;Szybkie przekąski;2.87
830;Soki i nektary powyżej 0,5 L 316;11;Napoje;4.95
831;Makarony 106;2;Artykuły spożywcze;4.29
832;Akcesoria party 132;5;Niespożywcze;3.08
835;Batony impulsowe 68;15;Słodycze;2.74
836;Pieluchy 56;5;Niespożywcze;30.58
837;Olej 10;2;Artykuły spożywcze;7.14
838;Kanapki świeże REG 46;3;Szybkie przekąski;5.99
839;Mleko zagęszczone 56;17;Spożywka świeża;2.43
840;Hot-dog 61;6;Żabka Cafe;3.10
841;Napoje izotoniczne powyżej 0,5 L 47;11;Napoje;3.20
842;Bakalie, ziarna EKO 26;2;Artykuły spożywcze;9.99
843;Ciasta świeże CL 20;6;Żabka Cafe;2.49
845;Smoothies 18;3;Szybkie przekąski;5.85
846;Pierogi 132;10;Dania gotowe;6.25
847;Batony impulsowe 524;15;Słodycze;2.48
848;Ryby wędzone 68;17;Spożywka świeża;6.06
849;Batony impulsowe 495;15;Słodycze;3.78
850;Lody na patyku 238;21;Lody;1.19
851;Pozostałe wędliny luz 31;17;Spożywka świeża;15.50
852;Orientalne zestawy obiadowe 4;10;Dania gotowe;7.84
853;Plastry 292;17;Spożywka świeża;4.60
854;Pozostałe wina 178;20;Wino;12.99
855;Cydr do 0,5 L 7;20;Wino;4.44
857;Bakalie 346;2;Artykuły spożywcze;6.71
858;Torebki okolicznościowe, akcesoria do pa 80;5;Niespożywcze;2.26
859;Mięso, wędliny, garmażerka REG 177;17;Spożywka świeża;16.00
860;Jogurty naturalne 112;17;Spożywka świeża;1.91
861;Draże impulsowe 259;15;Słodycze;4.49
862;Pierniki 65;15;Słodycze;5.25
863;Dania mięsne pieczone, duszone i grillow 22;10;Dania gotowe;4.86
864;Pizza mrożona 135;4;Mrożonki;5.49
865;Artykuły do żywności 11;5;Niespożywcze;9.97
867;Dodatki do ciast i deserów 1077;2;Artykuły spożywcze;5.24
869;Jogurty pitne 196;17;Spożywka świeża;2.49
870;Mleko świeże 132;17;Spożywka świeża;3.68
871;Sałatki rybne 33;2;Artykuły spożywcze;6.68
872;Draże impulsowe 276;15;Słodycze;4.96
873;Pozostałe ryby i przetwory rybne 7;17;Spożywka świeża;2.00
874;Herbata zielona, czerwona, biała ekspres 103;2;Artykuły spożywcze;4.69
875;Sosy do podgrzania 6;2;Artykuły spożywcze;6.12
876;Parówki 68;17;Spożywka świeża;6.20
877;Bułka zwykła 600;12;Pieczywo;3.23
878;Wino czerwone półsłodkie 24;20;Wino;19.49
879;Czekolady małe 212;15;Słodycze;6.66
880;Karma dla kota mokra saszetki 31;5;Niespożywcze;2.44
881;Napoje izotoniczne powyżej 0,5 L 67;11;Napoje;2.99
882;Przyprawy w płynie 3;2;Artykuły spożywcze;3.44
886;Olej 188;2;Artykuły spożywcze;6.20
887;Wypieki regionalne REG 42;6;Żabka Cafe;3.70
889;Fixy 14;2;Artykuły spożywcze;3.63
890;Herbata mrożona puszka 6;11;Napoje;1.89
891;Lody na patyku 220;21;Lody;2.34
892;Kabanosy 82;17;Spożywka świeża;3.20
893;Napoje niegazowane powyżej 0,5 L 224;11;Napoje;2.99
894;Dropsy impulsowe 141;15;Słodycze;0.99
896;Napoje niegazowane do 0,5 L 358;11;Napoje;4.97
897;Jogurty pitne 200;17;Spożywka świeża;5.25
898;Sery białe ziarniste 17;17;Spożywka świeża;2.22
899;Napoje niegazowane do 0,5 L 353;11;Napoje;1.98
900;Napoje gazowane flavoured powyżej 1,4 L 128;11;Napoje;4.82
901;Kiełbasy suche i świeże 256;17;Spożywka świeża;5.66
903;Mięso drobiowe luz 38;17;Spożywka świeża;4.47
904;Sushi, Onigiri 26;3;Szybkie przekąski;2.76
905;Bombonierki 157;15;Słodycze;23.14
906;Warzywa, owoce, rośliny REG 103;18;Warzywa & Owoce & Rośliny;1.99
907;Jogurty pitne 223;17;Spożywka świeża;1.94
908;Draże impulsowe 263;15;Słodycze;2.77
909;Ryby wędzone 77;17;Spożywka świeża;6.02
910;Wino czerwone półwytrawne 101;20;Wino;24.99
911;Hot-dog 52;6;Żabka Cafe;2.97
912;Napoje niegazowane powyżej 0,5 L 72;11;Napoje;2.88
913;Przekąski mięsne 24;17;Spożywka świeża;3.71
914;Nabiał REG 12;17;Spożywka świeża;4.42
915;Pozostałe płatki 38;2;Artykuły spożywcze;4.03
916;Przyprawy sypkie mix 587;2;Artykuły spożywcze;2.49
917;Chleb gatunkowy długoterminowy 9;12;Pieczywo;5.98
919;Piwo smakowe butelka 92;13;Piwo;3.69
920;Sery sałatkowe 19;17;Spożywka świeża;4.08
921;Ciastka czekoladowe 11;15;Słodycze;3.96
922;Warzywa, owoce, rośliny REG 159;18;Warzywa & Owoce & Rośliny;3.59
923;Sosy do podgrzania 116;2;Artykuły spożywcze;5.99
924;Dania gotowe instant 81;2;Artykuły spożywcze;3.50
925;Galaretki 7;2;Artykuły spożywcze;1.49
926;Likiery i kremy 16;1;Alkohol;44.99
927;Chipsy duże powyżej 101g 175;16;Słone przekąski;4.60
928;Płyny do prania 65;5;Niespożywcze;9.99
929;Napoje gazowane typu cola 0,6-1,4 L 17;11;Napoje;3.69
930;Sery twarogowe 100;17;Spożywka świeża;4.42
931;Dania mięsne pieczone, duszone i grillow 18;10;Dania gotowe;4.64
932;Słodycze impulsowe chłodnicze 1;17;Spożywka świeża;2.28
934;Kawa z kawomatu 104;6;Żabka Cafe;3.99
935;Pozostałe sery 97;17;Spożywka świeża;6.64
936;Batony impulsowe 516;15;Słodycze;2.19
938;Przetwory z warzyw 21;2;Artykuły spożywcze;4.59
939;Wódki czyste mainstream do 0,75 L 27;1;Alkohol;32.07
940;Ryże 45;2;Artykuły spożywcze;5.66
941;Sery żółte kostka 25;17;Spożywka świeża;26.46
942;Napoje witaminowe 18;11;Napoje;2.52
943;Szprot 5;2;Artykuły spożywcze;3.69
944;Soki świeże REG 4;3;Szybkie przekąski;5.90
945;Serek 208;17;Spożywka świeża;1.14
946;Akcesoria do butów 50;5;Niespożywcze;3.74
947;Sałatki rybne 32;2;Artykuły spożywcze;1.49
948;Bułka zwykła 20;12;Pieczywo;0.81
949;Krokiety 34;10;Dania gotowe;5.55
950;Whisky do 0,5 L 2;1;Alkohol;39.99
951;Woda niegazowana do 1 L 53;11;Napoje;1.78
952;Batony impulsowe 492;15;Słodycze;1.49
953;Nabiał REG 8;17;Spożywka świeża;2.98
955;Wafle familijne 139;15;Słodycze;2.97
957;Lody na patyku 210;21;Lody;2.39
958;Cukierki miękkie 91;15;Słodycze;3.95
959;Wódki gatunkowe mainstream do 0,5 L 34;1;Alkohol;21.74
960;Lody wodne 41;21;Lody;1.80
961;Płatki 17;2;Artykuły spożywcze;6.47
963;Czekolady duże 97;15;Słodycze;14.99
964;Czekolady małe 156;15;Słodycze;3.61
965;Mięso wołowe luz 44;17;Spożywka świeża;5.42
966;Bułka zwykła 179;12;Pieczywo;0.68
967;Przyprawy w kostkach 1;2;Artykuły spożywcze;2.54
968;Sałatki rybne chłodzone 110;17;Spożywka świeża;5.83
969;Ciastka nieczekoladowe 280;15;Słodycze;4.48
970;Tradycyjne zestawy obiadowe 46;10;Dania gotowe;6.78
971;Warzywa, owoce, rośliny REG 297;18;Warzywa & Owoce & Rośliny;6.36
972;Sałatki makaronowo-ryżowe 29;3;Szybkie przekąski;5.30
973;Kanapki świeże regionalne 9;3;Szybkie przekąski;7.99
974;Margaryna i mixy do smarowania 56;17;Spożywka świeża;8.01
975;Karma dla psa sucha przekąski 20;5;Niespożywcze;4.91
976;Dżemy, konfitury 67;2;Artykuły spożywcze;4.99
977;Fasola, groch, pozostałe strączkowe 103;2;Artykuły spożywcze;5.36
978;Pozostałe lody impulsowe 10;21;Lody;3.55
979;Makarony 360;2;Artykuły spożywcze;2.49
980;Boczek luz 36;17;Spożywka świeża;13.16
981;Chrzany 60;2;Artykuły spożywcze;4.68
982;Plastry 278;17;Spożywka świeża;2.97
983;Ciastka impulsowe 27;15;Słodycze;2.99
985;Lody w kubeczku 23;21;Lody;3.00
986;Bułka zwykła 592;12;Pieczywo;3.95
988;Cukierki, praliny 50;15;Słodycze;6.37
989;Pieczywo chrupkie 123;2;Artykuły spożywcze;2.49
990;Nabiał REG 22;17;Spożywka świeża;3.56
991;Parówki 25;17;Spożywka świeża;3.22
992;Sery pleśniowe 112;17;Spożywka świeża;4.68
993;Wódki gatunkowe ekonomiczne do 0,2 L 7;1;Alkohol;9.56
994;Woda gazowana smakowa do 1 L 11;11;Napoje;2.49
995;Pudding 28;17;Spożywka świeża;6.89
996;Śledź, przetwory 149;17;Spożywka świeża;5.99
997;Cydr do 0,5 L 6;20;Wino;4.38
1001;Bułka zwykła 85;12;Pieczywo;1.02
1002;Ciastka impulsowe 37;15;Słodycze;1.35
1003;Warzywa, owoce, rośliny REG 253;18;Warzywa & Owoce & Rośliny;10.13
1006;Herbata zielona, czerwona, biała ekspres 125;2;Artykuły spożywcze;8.99
1007;Artykuły szkolno-biurowe 546;5;Niespożywcze;12.19
1008;Jogurty pitne 248;17;Spożywka świeża;2.40
1010;Makarony 652;2;Artykuły spożywcze;3.90
1011;Bułka zwykła odpiekana 59;12;Pieczywo;2.49
1013;Sery pleśniowe 20;17;Spożywka świeża;3.95
1014;Napoje energetyczne do 0,4 L 91;11;Napoje;2.10
1015;Ryże 31;2;Artykuły spożywcze;5.09
1018;Chusteczki dla dzieci 42;5;Niespożywcze;3.99
1019;Kabanosy 95;17;Spożywka świeża;6.94
1021;Wino białe półwytrawne 4;20;Wino;16.15
1022;Plastry 284;17;Spożywka świeża;2.97
1023;Warzywa, owoce, rośliny REG 5;18;Warzywa & Owoce & Rośliny;3.57
1024;Bułka zwykła 424;12;Pieczywo;1.44
1025;Wafle impulsowe 163;15;Słodycze;1.61
1027;Karma dla psa mokra puszki 73;5;Niespożywcze;2.49
1028;Napoje niegazowane do 0,5 L 319;11;Napoje;3.95
1029;Jogurty smakowe małe do 200 g 276;17;Spożywka świeża;1.33
1030;Odświeżacze powietrza 166;5;Niespożywcze;4.49
1031;Produkty do sushi 3;2;Artykuły spożywcze;9.99
1032;Niespożywcze REG 157;5;Niespożywcze;2.00
1033;Kawa mielona do 100 g 10;2;Artykuły spożywcze;5.25
